species_name,species_num,predicted_species_name,predicted_species_num,good_pred_probability,img_name,img_path
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994912147521972,Bombus lapidarius21721.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius21721.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994852542877196,Bombus lapidarius2859.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius2859.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999484658241272,Bombus lapidarius48313.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius48313.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994828701019288,Bombus lapidarius12400.jpg,BD_71/Bombus lapidarius/Bombus lapidarius12400.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994823932647704,Bombus lapidarius25334.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius25334.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994781613349916,Bombus lapidarius19104.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius19104.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994761347770692,Bombus lapidarius8671.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius8671.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994698166847228,Bombus lapidarius90077.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius90077.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994656443595886,Bombus lapidarius74779.jpg,BD_71/Bombus lapidarius/Bombus lapidarius74779.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994648098945618,Bombus lapidarius64781.jpg,BD_71/Bombus lapidarius/Bombus lapidarius64781.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994592070579528,Bombus lapidarius44897.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius44897.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994588494300842,Bombus lapidarius31810.jpg,BD_71/Bombus lapidarius/Bombus lapidarius31810.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994563460350036,Bombus lapidarius61880.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius61880.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999455988407135,Bombus lapidarius83681.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius83681.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994521737098694,Bombus lapidarius82241.jpg,BD_71/Bombus lapidarius/Bombus lapidarius82241.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994515776634216,Bombus lapidarius53323.png,BD_71/Bombus lapidarius/Bombus lapidarius53323.png
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994487166404724,Bombus lapidarius35796.jpg,BD_71/Bombus lapidarius/Bombus lapidarius35796.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994463324546814,Bombus lapidarius20066.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius20066.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994320273399352,Bombus lapidarius1503.jpg,BD_71/Bombus lapidarius/Bombus lapidarius1503.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994169473648072,Bombus lapidarius84650.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius84650.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994086027145386,Bombus lapidarius30201.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius30201.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994065761566162,Bombus lapidarius28991.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius28991.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994046688079834,Bombus lapidarius94178.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius94178.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9994043111801147,Bombus lapidarius12580.jpg,BD_71/Bombus lapidarius/Bombus lapidarius12580.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993996620178224,Bombus lapidarius22105.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius22105.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993976354599,Bombus lapidarius621.jpg,BD_71/Bombus lapidarius/Bombus lapidarius621.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999395489692688,Bombus lapidarius69631.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius69631.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999395489692688,Bombus lapidarius41903.jpg,BD_71/Bombus lapidarius/Bombus lapidarius41903.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993940591812134,Bombus lapidarius86675.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius86675.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993915557861328,Bombus lapidarius44842.jpg,BD_71/Bombus lapidarius/Bombus lapidarius44842.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999382734298706,b_lapidarius_y_l.jpg,BD_71/Bombus lapidarius/b_lapidarius_y_l.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999382495880127,Bombus lapidarius4091.jpg,BD_71/Bombus lapidarius/Bombus lapidarius4091.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993797540664672,Bombus lapidarius65030.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius65030.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993757605552672,Bombus lapidarius66816.jpg,BD_71/Bombus lapidarius/Bombus lapidarius66816.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993717074394226,Bombus lapidarius48614.jpg,BD_71/Bombus lapidarius/Bombus lapidarius48614.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993680119514464,Bombus lapidarius74553.jpg,BD_71/Bombus lapidarius/Bombus lapidarius74553.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993671774864196,Bombus lapidarius74430.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius74430.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993661046028136,Bombus lapidarius53562.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius53562.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999365508556366,Bombus lapidarius18334.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius18334.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993552565574646,Bombus lapidarius7285.jpg,BD_71/Bombus lapidarius/Bombus lapidarius7285.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999350607395172,Bombus lapidarius46946.jpg,BD_71/Bombus lapidarius/Bombus lapidarius46946.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993370175361632,Bombus lapidarius50613.jpg,BD_71/Bombus lapidarius/Bombus lapidarius50613.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993292093276978,Bombus lapidarius71605.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius71605.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999326467514038,Bombus lapidarius33069.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius33069.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993261098861694,Bombus lapidarius34165.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius34165.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999324917793274,Bombus lapidarius72301.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius72301.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993246793746948,Bombus lapidarius18922.jpg,BD_71/Bombus lapidarius/Bombus lapidarius18922.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993231296539308,Bombus lapidarius23188.jpg,BD_71/Bombus lapidarius/Bombus lapidarius23188.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993174076080322,Bombus lapidarius92777.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius92777.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.99931538105011,Bombus lapidarius40150.jpg,BD_71/Bombus lapidarius/Bombus lapidarius40150.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999314308166504,Bombus lapidarius27445.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius27445.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993070363998412,Bombus lapidarius40895.jpg,BD_71/Bombus lapidarius/Bombus lapidarius40895.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9993053674697876,Bombus lapidarius16213.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius16213.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999305248260498,Bombus lapidarius72452.jpg,BD_71/Bombus lapidarius/Bombus lapidarius72452.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992988109588624,Bombus lapidarius83668.jpg,BD_71/Bombus lapidarius/Bombus lapidarius83668.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992985725402832,Bombus lapidarius71047.jpg,BD_71/Bombus lapidarius/Bombus lapidarius71047.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992903470993042,Bombus lapidarius79498.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius79498.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992899894714355,Bombus lapidarius42621.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius42621.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992891550064088,Bombus lapidarius1251.jpg,BD_71/Bombus lapidarius/Bombus lapidarius1251.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992871880531312,Bombus lapidarius72154.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius72154.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992864727973938,Bombus lapidarius30082.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius30082.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992862343788148,Bombus lapidarius73460.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius73460.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992786049842834,Bombus lapidarius27098.jpg,BD_71/Bombus lapidarius/Bombus lapidarius27098.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992757439613342,Bombus lapidarius65314.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius65314.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999272644519806,Bombus lapidarius37497.jpg,BD_71/Bombus lapidarius/Bombus lapidarius37497.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992713332176208,Bombus lapidarius86954.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius86954.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999270498752594,Bombus lapidarius35579.jpg,BD_71/Bombus lapidarius/Bombus lapidarius35579.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992659687995912,Bombus lapidarius62121.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius62121.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999264657497406,Bombus lapidarius91673.jpg,BD_71/Bombus lapidarius/Bombus lapidarius91673.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992619156837464,Bombus lapidarius33308.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius33308.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992582201957704,Bombus lapidarius12859.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius12859.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992502331733704,Bombus lapidarius57103.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius57103.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992496371269226,Bombus lapidarius46988.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius46988.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992485642433168,Bombus lapidarius86103.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius86103.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992473125457764,Bombus lapidarius6662.jpg,BD_71/Bombus lapidarius/Bombus lapidarius6662.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992464780807496,Bombus lapidarius40506.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius40506.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992436170578004,Bombus lapidarius3039.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius3039.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992414712905884,Bombus lapidarius84403.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius84403.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992403984069824,Bombus lapidarius14004.jpg,BD_71/Bombus lapidarius/Bombus lapidarius14004.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999219536781311,Bombus lapidarius26849.jpg,BD_71/Bombus lapidarius/Bombus lapidarius26849.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992185831069946,Bombus lapidarius52713.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius52713.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992153644561768,Bombus lapidarius69908.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius69908.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992110729217528,Bombus lapidarius55168.jpg,BD_71/Bombus lapidarius/Bombus lapidarius55168.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992038607597352,Bombus lapidarius78639.jpg,BD_71/Bombus lapidarius/Bombus lapidarius78639.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992035031318665,Bombus lapidarius43645.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius43645.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999201238155365,Bombus lapidarius35487.jpg,BD_71/Bombus lapidarius/Bombus lapidarius35487.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9992005228996276,Bombus lapidarius9225.jpg,BD_71/Bombus lapidarius/Bombus lapidarius9225.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991968274116516,Bombus lapidarius37892.jpg,BD_71/Bombus lapidarius/Bombus lapidarius37892.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991924166679382,Bombus lapidarius64841.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius64841.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991921782493592,Bombus lapidarius46519.jpg,BD_71/Bombus lapidarius/Bombus lapidarius46519.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991869330406188,Bombus lapidarius61868.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius61868.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991857409477234,Bombus lapidarius85480.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius85480.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999183714389801,Bombus lapidarius48363.jpg,BD_71/Bombus lapidarius/Bombus lapidarius48363.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.99918133020401,Bombus lapidarius50203.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius50203.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991797804832458,Bombus lapidarius36293.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius36293.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991784691810608,Bombus lapidarius440.jpg,BD_71/Bombus lapidarius/Bombus lapidarius440.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991775155067444,Bombus lapidarius67533.jpg,BD_71/Bombus lapidarius/Bombus lapidarius67533.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991722106933594,Bombus lapidarius41756.jpg,BD_71/Bombus lapidarius/Bombus lapidarius41756.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991720914840698,Bombus lapidarius18900.jpg,BD_71/Bombus lapidarius/Bombus lapidarius18900.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991716146469116,Bombus lapidarius73730.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius73730.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999171495437622,Bombus lapidarius4201.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius4201.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991666078567504,Bombus lapidarius39679.jpg,BD_71/Bombus lapidarius/Bombus lapidarius39679.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999165654182434,Bombus lapidarius53179.png,BD_71/Bombus lapidarius/Bombus lapidarius53179.png
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991625547409058,Bombus lapidarius75155.jpg,BD_71/Bombus lapidarius/Bombus lapidarius75155.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991613626480104,Bombus lapidarius72891.jpg,BD_71/Bombus lapidarius/Bombus lapidarius72891.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991552829742432,Bombus lapidarius15604.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius15604.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991474151611328,Bombus lapidarius85163.jpg,BD_71/Bombus lapidarius/Bombus lapidarius85163.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991455078125,Bombus lapidarius16758.jpg,BD_71/Bombus lapidarius/Bombus lapidarius16758.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999144434928894,Bombus lapidarius40606.jpg,BD_71/Bombus lapidarius/Bombus lapidarius40606.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991335272789,Bombus lapidarius66224.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius66224.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991325736045836,Bombus lapidarius75501.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius75501.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991322159767152,Bombus lapidarius1365.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius1365.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991322159767152,Bombus lapidarius24710.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius24710.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991267323493958,Bombus lapidarius84545.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius84545.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999123513698578,Bombus lapidarius11552.jpg,BD_71/Bombus lapidarius/Bombus lapidarius11552.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999118983745575,Bombus lapidarius74469.jpg,BD_71/Bombus lapidarius/Bombus lapidarius74469.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991090893745422,Bombus lapidarius93057.jpg,BD_71/Bombus lapidarius/Bombus lapidarius93057.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991068243980408,Bombus lapidarius14646.jpg,BD_71/Bombus lapidarius/Bombus lapidarius14646.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999105989933014,Bombus lapidarius65759.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius65759.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991043210029602,Bombus lapidarius49945.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius49945.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991040825843812,Bombus lapidarius40423.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius40423.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991033673286438,Bombus lapidarius87829.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius87829.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991011619567872,Bombus lapidarius60267.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius60267.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9991004467010498,Bombus lapidarius31784.jpg,BD_71/Bombus lapidarius/Bombus lapidarius31784.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990963935852052,Bombus lapidarius35623.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius35623.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990941286087036,Bombus lapidarius2215.jpg,BD_71/Bombus lapidarius/Bombus lapidarius2215.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999094009399414,Bombus lapidarius39667.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius39667.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990737438201904,Bombus lapidarius12449.jpg,BD_71/Bombus lapidarius/Bombus lapidarius12449.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990686774253844,Bombus lapidarius25051.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius25051.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990621209144592,Bombus lapidarius59636.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius59636.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990602135658264,Bombus lapidarius40668.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius40668.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990556836128236,Bombus lapidarius45006.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius45006.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999055564403534,Bombus lapidarius75521.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius75521.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990546107292176,Bombus lapidarius70155.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius70155.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990503191947936,Bombus lapidarius25453.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius25453.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990488886833192,Bombus lapidarius30703.jpg,BD_71/Bombus lapidarius/Bombus lapidarius30703.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990488886833192,Bombus lapidarius47962.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius47962.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999047577381134,Bombus lapidarius42278.jpg,BD_71/Bombus lapidarius/Bombus lapidarius42278.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990450739860536,Bombus lapidarius58162.jpg,BD_71/Bombus lapidarius/Bombus lapidarius58162.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990369081497192,Bombus lapidarius7097.jpg,BD_71/Bombus lapidarius/Bombus lapidarius7097.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990342855453492,Bombus lapidarius79989.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius79989.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999031901359558,Bombus lapidarius94982.jpg,BD_71/Bombus lapidarius/Bombus lapidarius94982.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990314245224,Bombus lapidarius17269.jpg,BD_71/Bombus lapidarius/Bombus lapidarius17269.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990270137786864,Bombus lapidarius14976.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius14976.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990192651748656,Bombus lapidarius13650.jpg,BD_71/Bombus lapidarius/Bombus lapidarius13650.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990181922912598,Bombus lapidarius37558.jpg,BD_71/Bombus lapidarius/Bombus lapidarius37558.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990146160125732,Bombus lapidarius85103.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius85103.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990136623382568,Bombus lapidarius44719.jpg,BD_71/Bombus lapidarius/Bombus lapidarius44719.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990135431289672,Bombus lapidarius41240.jpg,BD_71/Bombus lapidarius/Bombus lapidarius41240.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.999007284641266,Bombus lapidarius54759.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius54759.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9990052580833436,Bombus lapidarius2930.jpg,BD_71/Bombus lapidarius/Bombus lapidarius2930.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989983439445496,Bombus lapidarius40291.jpg,BD_71/Bombus lapidarius/Bombus lapidarius40291.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989885687828064,Bombus lapidarius82268.jpg,BD_71/Bombus lapidarius/Bombus lapidarius82268.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989763498306274,Bombus lapidarius35077.jpg,BD_71/Bombus lapidarius/Bombus lapidarius35077.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989759922027588,Bombus lapidarius42527.jpg,BD_71/Bombus lapidarius/Bombus lapidarius42527.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989750385284424,Bombus lapidarius28848.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius28848.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989734888076782,Bombus lapidarius38875.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius38875.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989722967147828,Bombus lapidarius34504.jpg,BD_71/Bombus lapidarius/Bombus lapidarius34504.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989672899246216,Bombus lapidarius64581.jpg,BD_71/Bombus lapidarius/Bombus lapidarius64581.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.998957633972168,Bombus lapidarius82898.jpg,BD_71/Bombus lapidarius/Bombus lapidarius82898.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989514350891112,Bombus lapidarius72450.jpg,BD_71/Bombus lapidarius/Bombus lapidarius72450.jpg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.998930275440216,Bombus lapidarius65634.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius65634.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.998930275440216,Bombus lapidarius89819.jpeg,BD_71/Bombus lapidarius/Bombus lapidarius89819.jpeg
Bombus lapidarius,33.0,Bombus lapidarius,33.0,0.9989245533943176,Bombus lapidarius11961.jpg,BD_71/Bombus lapidarius/Bombus lapidarius11961.jpg
